ip,port,country,anonymity,type,speed,uptime,fetched_at
103.216.50.223,8080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
31.43.179.153,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
141.101.121.180,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
74.119.147.209,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
47.82.76.243,1011,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
159.65.230.46,8888,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
172.67.180.57,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
185.174.138.55,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
185.162.228.141,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
185.162.228.252,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
185.162.229.141,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
107.152.98.5,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
107.181.161.81,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.914818
104.200.135.46,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
199.116.114.11,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
184.170.245.148,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
67.201.59.70,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.94.111,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
45.159.216.136,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.167.23,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
70.166.167.38,57728,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
184.170.251.30,11288,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
72.214.108.67,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.111.134.10,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
199.116.112.6,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
107.181.168.145,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
162.253.68.97,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
68.71.243.14,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
67.201.35.145,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.252.214.17,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.75.200,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.75.15,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.111.129.150,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.111.138.29,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.252.210.233,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
98.190.239.3,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
141.101.121.216,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
199.58.185.9,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
184.170.249.65,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.252.209.158,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.111.129.145,16894,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
98.178.72.30,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
72.223.188.92,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
98.182.147.97,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
68.71.247.130,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.111.135.17,18302,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
72.207.33.64,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
98.170.57.231,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
192.252.208.67,14287,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
159.112.235.131,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.253.207,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
66.235.200.91,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
103.152.92.134,21080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
208.65.90.3,4145,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
47.243.92.199,3128,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
154.19.184.154,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.86.5.162,8975,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
206.238.239.96,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.148.107.166,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
103.21.244.145,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
190.242.157.215,8080,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
45.128.133.205,1080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
34.124.190.108,8080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
141.101.123.162,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.64.154.33,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.188.16,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.180.18,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
43.252.236.114,1080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
139.59.1.14,1080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
203.95.198.188,8080,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.162.230.0,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
103.21.244.131,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.64.80.28,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
23.227.38.94,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.162.230.29,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
37.18.73.60,5566,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
31.43.179.44,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.254.150,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
117.161.170.163,9073,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
128.140.113.110,999,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.64.149.50,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.70.173,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
66.235.200.95,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.70.140,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.160.63,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.71.173,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.70.106,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
117.161.170.163,9310,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.167.159,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.70.157,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
108.162.194.95,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
66.235.200.6,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.70.125,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
41.191.203.163,80,Unknown,transparent,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
154.92.9.166,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
45.131.6.34,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.64.149.8,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
141.101.120.20,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
159.112.235.192,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.162.228.123,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
89.116.250.224,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
141.101.122.165,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.182.145,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
172.67.73.73,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
185.238.228.153,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
141.101.123.159,80,Unknown,elite,Unknown,Unknown,Unknown,2025-09-24T22:57:36.915819
